#AC_NUM,ACID,TRACK_CNT,ST_TIME,END_TIME,ORIG_TRACK_CNT,ORIG_ST_TIME,ORIG_END_TIME,TRACK_QSTAT,MAX_X,MIN_X,MAX_Y,MIN_Y,MAX_Z,MIN_Z,AC_EQUIP,AC_TYPE,DEST_FIX,FLIGHT_TYPE,ORIGIN_FIX,PRM_ID,GAP_VALUE,MAX_X_SMO,MIN_X_SMO,MAX_Y_SMO,MIN_Y_SMO,MAX_Z_SMO,MIN_Z_SMO,TOD_TIME,TOC_TIME,TOC_ALT,END_CENTER,START_CENTER,END_CENTER_TIME,START_CENTER_TIME
5650,TRS598_225,43,85960,86380,37,85956,86388,0,166.667,107.967,583.2,573.233,34333,26633,Q,B712,BWI,ARR,IND,-1,0,165.682,109.267,582.984,573.418,34191,26902,-1,-1,99900,n/a,ZOB,86380,86010
5651,TRS599_924,154,2230,3760,129,2228,3764,0,246.818,77.467,550.433,528.6,36000,18650,Q,B712,IND,DEP,BWI,-1,0,245.913,78.385,550.078,528.68,36000,18890,-1,3060,36000,n/a,ZDC,3160,2230
5652,TRS59_047,225,49860,52100,184,49860,52104,0,248.3,81.3,514.201,334.3,33700,3933,Q,B712,IAD,ARR,ATL,-1,0,248.3,82.233,513.708,334.842,33542,3960,-1,-1,99900,n/a,ZTL,51500,50090
5653,TRS604_230,219,64780,66960,179,64776,66960,0,256.402,58.3,535.403,408.7,40000,19666,Q,B737,SAT,DEP,BWI,-1,0,255.97,59.542,534.687,409.4,40000,20009,-1,66470,40000,n/a,ZDC,66360,65100
5654,TRS605_970,145,4520,5960,118,4520,5960,0,420.5,279.701,631.7,537.3,29000,2300,Q,B712,BOS,DEP,BWI,-1,0,419.433,280.017,630.775,537.476,29000,2550,5910,5670,29000,n/a,ZDC,5370,4680
5655,TRS60_300,216,48700,50850,181,48696,50856,0,269.537,49.45,543.367,500.95,38000,10866,Q,B737,LAX,DEP,BWI,-1,0,268.691,50.145,543.141,501.084,38000,11087,-1,49860,36000,n/a,ZDC,50250,48870
5656,TRS610_179,143,52940,54360,119,52932,54360,0,415.8,286.331,629.9,536.517,31000,1466,Q,B737,PWM,DEP,BWI,-1,0,414.767,286.621,629.05,536.648,31000,1671,-1,53880,31000,n/a,ZDC,53760,52960
5657,TRS616_715,321,65020,68220,265,65016,68220,0,283.967,153.3,535.05,220.4,34000,1266,Q,B712,MCO,DEP,DCA,-1,0,283.823,154.133,534.674,221.433,34000,1426,-1,66510,34000,n/a,ZDC,67620,65540
5658,TRS61_554,177,84620,86380,147,84612,86388,0,240.8,101.067,524.634,410.3,34000,3233,Q,B712,ATL,DEP,IAD,-1,0,240.234,101.849,524.289,410.956,34000,3456,-1,86120,34000,n/a,ZDC,86140,84810
5659,TRS620_164,363,40620,44240,298,40620,44244,0,359.6,159.1,579.5,205.7,32000,5200,Q,B712,MCO,OVR,PHL,-1,0,359.3,159.577,578.742,206.674,32000,5483,-1,41880,32000,n/a,ZNY,43640,40660
5660,TRS623_708,375,69960,73700,308,69960,73704,0,364.383,143.3,571.634,205.7,33000,6000,Q,B712,PHL,OVR,MCO,-1,0,364.31,143.85,571.39,206.542,33000,6000,72250,-1,99900,n/a,ZJX,73100,69990
5661,TRS626_561,367,77730,81390,303,77724,81396,0,342.7,115.6,579.25,212.85,33000,2150,Q,B712,PHL,OVR,MCO,-1,0,342.234,115.997,579.1,213.837,33000,2268,-1,-1,99900,n/a,ZJX,80790,78040
5662,TRS627_950,234,5690,8020,195,5684,8024,0,295.45,87.667,565.45,399.034,40000,25883,Q,B737,ATL,OVR,PHL,-1,0,294.823,88.417,565.014,399.652,40000,25996,-1,6300,40000,n/a,ZNY,7420,5800
5663,TRS628_193,479,45160,49940,393,45156,49944,0,371.8,141.467,572.033,203.633,35000,4966,Q,B712,PHL,OVR,MCO,-1,0,371.556,141.98,571.725,204.376,35000,5066,46790,-1,99900,n/a,ZJX,49340,45440
5664,TRS629_290,373,82540,86260,305,82536,86268,0,360.767,148.334,582.667,223.5,40000,1900,Q,B737,MCO,OVR,PHL,-1,0,360.358,148.871,582.479,224.266,40000,2374,-1,83910,40000,n/a,ZNY,85650,82550
5665,TRS630_333,261,54240,56840,216,54240,56844,0,310.6,107.633,568.1,326.766,32000,20800,Q,B712,MCO,OVR,PHL,-1,0,309.992,108.14,567.367,327.815,32000,21042,-1,54860,32000,n/a,ZNY,56240,54270
5666,TRS631_091,349,7740,11220,289,7736,11228,0,364,154.267,572.534,218.666,35000,5233,Q,B712,PHL,OVR,MCO,-1,0,363.967,154.889,572.104,219.361,35000,5390,9910,-1,99900,n/a,ZJX,10780,7840
5667,TRS632_081,128,61220,62490,107,61212,62496,0,260.8,114.5,584.833,556.733,35000,10800,Q,B712,BWI,ARR,DAY,-1,0,260.082,115.538,584.591,556.777,35000,10862,-1,-1,99900,n/a,ZOB,61890,61350
5668,TRS633_725,170,52880,54570,141,52872,54576,0,264.568,85.399,554.2,522.966,32000,12333,Q,B712,DAY,DEP,BWI,-1,0,264.198,86.139,553.601,523.305,32000,12515,54040,53780,32000,n/a,ZDC,53970,53010
5669,TRS634_280,126,67250,68500,105,67248,68508,0,399.867,285.383,615.934,534.368,30266,1516,Q,B712,BOS,DEP,BWI,-1,0,399.051,285.714,615.282,534.713,30152,1635,-1,68500,30266,n/a,ZDC,67900,67250
5670,TRS636_174,208,5870,7940,171,5864,7940,0,278.409,70.8,564.3,528.6,40000,3900,Q,B737,DAY,DEP,BWI,-1,0,277.904,71.692,563.642,528.701,40000,4452,7660,6890,40000,n/a,ZDC,7340,6100
5671,TRS636_843,173,84660,86380,145,84660,86388,0,236.033,31.6,509.6,433.7,39000,18933,Q,B737,BWI,ARR,SAT,-1,0,235.183,32.467,509.521,434.325,39000,18940,85330,-1,99900,n/a,ZID,86230,84810
5672,TRS637_107,238,45520,47890,197,45516,47892,0,282.651,81.633,513.217,334.433,35000,8450,Q,B712,BWI,ARR,DFW,-1,0,281.977,82.523,512.817,334.96,35000,8643,47180,-1,99900,n/a,ZTL,47290,45620
5673,TRS638_604,219,5280,7460,182,5276,7460,0,279.638,50.8,544.3,501.2,32000,1966,Q,B712,DFW,DEP,BWI,-1,0,279.055,51.942,544.288,501.383,32000,2107,-1,6760,32000,n/a,ZDC,6860,5390
5674,TRS63_560,204,56430,58460,169,56424,58464,0,239.803,72,526.752,385.867,30000,3200,Q,B712,ATL,DEP,IAD,-1,0,239.447,72.702,526.347,386.421,30000,3375,-1,57730,30000,n/a,ZDC,57860,56450
5675,TRS640_499,252,46670,49180,207,46668,49188,0,271.152,97.767,544.184,305.834,32000,10866,Q,B712,TPA,DEP,BWI,-1,0,270.388,98.182,544.052,306.683,32000,11146,-1,47890,32000,n/a,ZDC,48580,47160
5676,TRS641_472,315,80120,83260,263,80112,83268,0,407.466,81.167,599.233,334.267,35000,23000,Q,B712,HPN,OVR,ATL,-1,0,406.674,82.031,598.793,334.773,35000,23000,-1,-1,99900,n/a,ZTL,82660,80320
5677,TRS642_434,201,43560,45560,164,43560,45564,0,371.701,259.334,589.134,415.9,27000,5600,Q,B712,LGA,DEP,PHF,-1,0,371.108,259.518,588.565,416.475,27000,5967,44990,44440,27000,n/a,ZDC,45490,43660
5678,TRS643_538,273,3400,6120,221,3392,6128,0,484.7,288.699,638.433,422.166,36000,2833,Q,B712,PHF,ARR,BOS,-1,0,484.13,289.043,637.867,422.386,36000,2986,-1,-1,99900,n/a,ZBW,5520,3800
5679,TRS644_765,197,70040,72000,164,70032,72000,0,283.4,35.067,513.4,492.717,31000,8200,Q,B712,BWI,ARR,DFW,-1,0,282.642,36.027,513.083,492.864,31000,8425,70950,-1,99900,n/a,ZID,71400,70170
5680,TRS645_986,238,59220,61590,194,59220,61596,0,447.9,300.45,627,422.65,32000,2000,Q,B712,PHF,ARR,BOS,-1,0,447.225,300.876,626,422.91,32000,2000,-1,-1,99900,n/a,ZBW,60990,59250
5681,TRS646_922,207,68620,70680,167,68616,70680,0,439.1,286.664,648.1,441.127,33000,10866,Q,B712,BOS,DEP,PHF,-1,0,438.167,286.937,647.167,441.897,33000,11009,70300,70100,33000,n/a,ZDC,70080,68630
5682,TRS648_516,226,45960,48210,189,45960,48216,0,278.6,48.9,544.066,500.95,34000,5000,Q,B712,DFW,DEP,BWI,-1,0,278.008,49.755,543.856,501.087,34000,5408,-1,47300,32000,n/a,ZDC,47610,46180
5683,TRS64_010,200,220,2210,166,212,2216,0,279.7,34.9,511.9,473.433,41000,9200,Q,B737,BWI,ARR,LAX,-1,0,279.02,35.839,511.864,473.65,41000,9362,930,-1,99900,n/a,ZID,1610,430
5684,TRS64_134,199,84400,86380,165,84396,86388,0,271.602,20.897,511.567,461.233,37000,11100,Q,B737,BWI,ARR,LAX,-1,0,270.415,22.563,511.468,461.315,37000,11393,84900,-1,99900,n/a,ZID,85940,84600
5685,TRS64_191,139,6290,7670,114,6284,7676,0,409.35,281.8,624.15,534.017,35000,2450,Q,B737,PWM,DEP,BWI,-1,0,408.599,281.953,623.464,534.21,35000,2684,-1,7230,35000,n/a,ZDC,7070,6290
5686,TRS65_723,250,74970,77460,209,74964,77460,0,252.3,79.8,518.8,333.45,33000,2800,Q,B712,IAD,ARR,ATL,-1,0,252.022,80.942,518.358,334.118,33000,2917,-1,-1,99900,n/a,ZTL,76860,75000
5687,TRS660_031,271,42810,45510,225,42804,45516,0,313.651,73.25,587.85,387,32000,30700,Q,B712,ATL,OVR,HPN,-1,0,313.052,73.96,587.464,387.567,32000,30827,-1,42930,32000,n/a,ZNY,44910,42820
5688,TRS661_546,315,73400,76540,262,73392,76548,0,410.567,82.667,598.933,332.567,33000,22900,Q,B712,HPN,OVR,ATL,-1,0,409.84,83.778,598.521,333.253,33000,22991,-1,-1,99900,n/a,ZTL,75940,73470
5689,TRS662_665,262,76010,78620,219,76008,78624,0,285.417,66,577.6,381.033,32100,31566,Q,B712,ATL,OVR,HPN,-1,0,284.569,66.766,576.9,381.654,32033,31747,-1,76050,32000,n/a,ZNY,78020,76120
5690,TRS667_326,326,54390,57640,268,54384,57648,0,416.8,84.551,602.733,336.2,33000,18466,Q,B712,HPN,OVR,ATL,-1,0,416.074,85.592,602.282,336.778,33000,18564,57250,-1,99900,n/a,ZTL,57040,54620
5691,TRS668_698,218,84210,86380,182,84204,86388,0,307.2,112.467,583.7,423.4,32000,30050,Q,B712,ATL,OVR,HPN,-1,0,306.352,113.251,583.181,423.835,32000,30192,-1,84370,32000,n/a,ZNY,86300,84290
5692,TRS669_852,355,56360,59900,296,56352,59904,0,382,131.5,576.567,192.667,33000,22100,Q,B712,HPN,OVR,MCO,-1,0,380.918,132.126,576.292,193.458,33000,22100,59790,-1,99900,n/a,ZJX,59590,56450
5693,TRS670_202,296,63980,66930,246,63972,66936,0,339.367,111.45,592.267,325.999,32000,27966,Q,B712,MCO,OVR,HPN,-1,0,338.816,111.784,591.709,327.037,32000,28021,-1,64360,32000,n/a,ZNY,66330,64190
5694,TRS69_211,213,38540,40660,178,38532,40668,0,240.336,71.336,525.901,383.135,34000,3400,Q,B712,ATL,DEP,IAD,-1,0,240,71.919,525.692,383.586,34000,3566,-1,39980,34000,n/a,ZDC,40060,38790
5695,TRS718_620,228,76730,79000,190,76728,79008,0,240.636,109.967,524.469,313.067,36000,3050,Q,B712,MCO,DEP,IAD,-1,0,240.133,110.292,524.028,313.885,36000,3311,-1,78470,36000,n/a,ZDC,78400,76780
5696,TRS723_692,380,69620,73410,316,69612,73416,0,251,141.867,510.601,229.502,34933,2900,Q,B712,IAD,ARR,MCO,-1,0,250.87,142.259,510.204,230.275,34858,2930,-1,-1,99900,n/a,ZDC,72810,69620
5697,TRS742_640,110,5020,6110,92,5012,6116,0,271.735,169.65,595.15,543.8,30000,6666,Q,B712,GRR,DEP,BWI,-1,0,271.346,170.435,594.608,544.053,30000,6937,-1,5390,17000,n/a,ZDC,5510,5050
5698,TRS742_860,287,83520,86380,236,83520,86388,0,267.333,203.5,498.233,142.2,33000,12966,Q,B712,BWI,ARR,FLL,-1,0,266.854,203.592,497.719,143.85,33000,13167,86050,-1,99900,n/a,ZJX,86080,83870
5699,TRS751_510,72,2160,2870,61,2156,2876,0,125.533,50.201,442.333,406.55,36000,34033,Q,B712,HSV,DEP,BWI,-1,0,124.631,51.315,441.788,407.013,36000,34200,-1,2280,36000,n/a,ZDC,2270,2160
5700,TRS752_835,202,81150,83160,168,81144,83160,0,282.6,36.6,513,439.25,35000,8500,Q,B712,BWI,ARR,HSV,-1,0,281.908,37.686,512.617,439.852,35000,8692,81820,-1,99900,n/a,ZID,82560,81390
5701,TRS755_476,234,54200,56530,193,54192,56532,0,271.342,53.833,544.2,408.067,34000,10033,Q,B712,HSV,DEP,BWI,-1,0,270.339,54.947,544.163,408.445,34000,10858,-1,55430,34000,n/a,ZDC,55930,54740
5702,TRS756_929,204,45510,47540,168,45504,47544,0,280.767,33.25,512.2,443.2,35000,8966,Q,B712,BWI,ARR,HSV,-1,0,280.041,34.112,512.078,443.665,35000,9139,-1,-1,99900,n/a,ZID,46940,45840
5703,TRS757_139,160,77380,78970,132,77376,78972,0,165.233,85.2,584.067,385.867,33000,33000,Q,B712,ROC,OVR,MCO,-1,0,164.448,85.349,583.013,386.829,33000,33000,-1,-1,99900,n/a,ZTL,78370,77450
5704,TRS773_03Y,331,72260,75560,272,72252,75564,0,415.067,80.699,624.201,333.933,39000,33600,Q,B737,BOS,OVR,ATL,-1,0,414.234,80.984,623.355,334.129,39000,33995,75400,-1,99900,n/a,ZTL,74960,72500
5705,TRS805_348,133,41910,43230,108,41904,43236,0,412.75,285.699,624.85,534.934,31000,2150,Q,B712,BOS,DEP,BWI,-1,0,411.941,285.991,624.15,535.123,31000,2450,-1,42730,31000,n/a,ZDC,42630,41910
5706,TRS806_002,116,78810,79960,96,78804,79968,0,405.968,296.05,619.168,529.633,29000,8050,Q,B712,BOS,DEP,BWI,-1,0,405.268,296.597,618.574,529.795,29000,8328,-1,79730,29000,n/a,ZDC,79360,78830
5707,TRS807_333,108,38720,39790,91,38712,39792,0,260.834,141.733,580.067,553.7,35000,10266,Q,B712,BWI,ARR,IND,-1,0,260.033,142.472,579.859,553.85,34824,10512,-1,-1,99900,n/a,ZOB,39190,38730
5708,TRS814_658,147,74930,76390,121,74928,76392,0,418.4,285.379,629.8,531.3,27000,1433,Q,B712,BOS,DEP,BWI,-1,0,417.417,285.782,628.94,531.576,27000,1600,76160,76040,27000,n/a,ZDC,75790,74960
5709,TRS815_562,133,59940,61260,106,59940,61260,0,413.3,286.3,625.2,536.2,27000,2500,Q,B712,BOS,DEP,BWI,-1,0,412.25,286.892,624.325,536.3,27000,2900,61110,60740,27000,n/a,ZDC,60660,59940
5710,TRS817_677,118,44460,45630,99,44460,45636,0,262.501,132.5,584.9,555.7,38200,9850,Q,B737,BWI,ARR,MKE,-1,0,261.836,133.875,584.433,555.79,37758,10016,44820,-1,99900,n/a,ZOB,45030,44660
5711,TRS819_386,308,46920,49990,255,46920,49992,0,290.9,123.4,520.152,196.6,33000,5800,Q,B712,BWI,ARR,MCO,-1,0,290.673,124.1,519.494,197.783,33000,5840,-1,-1,99900,n/a,ZJX,49390,47180
5712,TRS819_470,137,53600,54960,115,53592,54960,0,411.5,286.127,624.3,535.9,27000,2066,Q,B712,BOS,DEP,BWI,-1,0,410.517,286.485,623.392,536.139,27000,2190,-1,54610,27000,n/a,ZDC,54360,53720
5713,TRS820_716,134,45120,46450,104,45120,46452,0,404.3,285.6,617.817,535.3,31000,1300,Q,B737,BOS,DEP,BWI,-1,0,403.374,285.867,616.999,535.562,31000,1650,-1,45790,31000,n/a,ZDC,45850,45150
5714,TRS84_819,230,53840,56130,190,53832,56136,0,259.902,104.95,541.736,321.199,38000,14866,Q,B737,MMUN,UNK,BWI,-1,0,259.708,105.379,541.002,322.087,38000,15172,-1,55090,38000,n/a,ZDC,55530,54160
5715,TRS85_381,275,77090,79830,229,77088,79836,0,288.7,141.35,516.35,227.966,37000,6700,Q,B737,BWI,UNK,MMUN,-1,0,288.166,141.766,516.072,229.105,37000,6844,78610,-1,99900,n/a,ZJX,79230,77200
5716,TRS876_727,104,75000,76030,84,75000,76032,0,267.234,140.1,578.8,556.7,29000,8250,Q,B712,BWI,ARR,DAY,-1,0,266.434,141.358,578.633,556.742,29000,8536,-1,-1,99900,n/a,ZDC,75430,75000
5717,TRS892_031,256,36570,39120,211,36564,39120,0,281.033,66,584.258,380.8,34000,10700,Q,B712,ATL,OVR,MDT,-1,0,280.817,66.775,583.718,381.533,34000,11085,-1,37690,34000,n/a,ZNY,38520,36580
5718,TRS893_071,219,10860,13040,180,10856,13040,0,265.5,70.366,605.3,382.7,33000,8700,Q,B712,MDT,OVR,ATL,-1,0,264.9,70.985,604.742,383.977,33000,9100,-1,-1,99900,n/a,ZTL,12440,10990
5719,TRS901_699,236,38460,40810,196,38460,40812,0,288.5,81.15,414.9,259.4,32000,2200,Q,B712,ATL,DEP,PHF,-1,0,288.083,82.11,414.5,259.845,32000,2392,-1,40190,32000,n/a,ZDC,40210,38460
5720,TRS902_987,219,51080,53260,178,51072,53268,0,280.702,73.464,413.836,289.298,35000,4300,Q,B712,PHF,ARR,ATL,-1,0,280.42,74.384,413.322,289.705,35000,4463,-1,-1,99900,n/a,ZTL,52660,51220
5721,TRS905_641,236,54410,56760,197,54408,56760,0,289.067,101.1,415.651,239.1,32000,1666,Q,B712,ATL,DEP,PHF,-1,0,288.732,102.017,415.407,239.317,32000,1945,-1,55990,32000,n/a,ZDC,56160,54500
5722,TRS906_798,227,7460,9720,188,7460,9728,0,292.167,79.3,417.667,290.8,33000,200,Q,B712,PHF,ARR,ATL,-1,0,291.671,80.742,417.334,291.292,33000,224,9170,-1,99900,n/a,ZTL,9120,7510
5723,TRS907_372,210,65260,67350,173,65256,67356,0,286.434,133.801,410.734,247.633,32000,3966,Q,B712,ATL,DEP,PHF,-1,0,286.082,134.763,410.182,247.742,32000,4346,-1,66690,32000,n/a,ZDC,66750,65260
5724,TRS908_318,213,56540,58660,178,56532,58668,0,286.335,154.467,413.934,218.533,34000,3400,Q,B712,MCO,DEP,PHF,-1,0,286.007,155.067,413.668,219.251,34000,3500,-1,58420,34000,n/a,ZDC,58060,56540
5725,TRS909_957,207,82080,84140,171,82080,84144,0,282.8,83.8,407.667,291.9,33000,3100,Q,B712,PHF,ARR,ATL,-1,0,282.7,84.675,407.151,292.3,33000,3311,-1,-1,99900,n/a,ZTL,83540,82120
5726,TRS90_501,205,84280,86320,168,84276,86328,0,283.607,73.167,544.35,505.5,34000,2166,Q,B737,LAX,DEP,BWI,-1,0,282.93,73.949,544.176,505.675,34000,2468,-1,85430,34000,n/a,ZDC,85720,84320
5727,TRS910_603,167,580,2240,140,572,2240,0,253.501,95.5,385.567,258.1,34000,22100,Q,B712,ATL,DEP,PHF,-1,0,252.782,96.5,385.192,258.25,34000,22276,-1,1310,34000,n/a,ZDC,1640,580
5728,TRS915_492,205,2360,4400,163,2360,4400,0,398.9,302.4,600.2,422.433,24000,2000,Q,B712,PHF,ARR,LGA,-1,0,398.675,302.958,599.158,422.524,24000,2000,-1,2620,24000,n/a,ZDC,3800,2360
5729,TRS91_004,213,35390,37510,178,35388,37512,0,281.601,18.317,516.167,509.3,39000,8750,Q,B737,BWI,ARR,LAX,-1,0,280.786,19.457,515.833,509.32,39000,8944,-1,-1,99900,n/a,ZID,36900,35840
5730,TRS9209_150,259,5280,7860,217,5276,7868,0,312.6,78.936,577.6,391.735,36000,16266,Q,B712,ATL,OVR,PHL,-1,0,311.745,79.537,577.545,392.274,36000,16698,-1,6070,36000,n/a,ZNY,7260,5420
5731,TRS924_798,256,49840,52390,202,49836,52392,0,271.934,101.667,543.283,314.268,40000,11566,Q,B737,RSW,DEP,BWI,-1,0,271.251,102.365,543.044,315.723,40000,11937,-1,51480,40000,n/a,ZDC,51790,50330
5732,TRS927_418,316,58240,61390,262,58236,61392,0,289.667,105.9,516.2,184.167,33000,6566,Q,B712,BWI,ARR,RSW,-1,0,289.142,106.439,515.745,185.118,33000,6836,60120,-1,99900,n/a,ZJX,60790,58680
5733,TRS93_536,92,59460,60370,77,59460,60372,0,170.1,80.85,343.9,326.033,28050,6000,Q,B712,ATL,DEP,RDU,-1,0,169.85,82.2,343.746,326.493,27905,6250,-1,60370,28050,n/a,ZDC,59770,59490
5734,TRS948_578,321,44020,47220,267,44016,47220,0,290.5,206.867,522.2,163.167,33000,5300,Q,B712,BWI,ARR,FLL,-1,0,290.28,207.071,521.458,164.509,33000,5467,46400,-1,99900,n/a,ZJX,46620,44090
5735,TRS949A_972,309,4800,7880,257,4796,7880,0,294.583,121,538.964,214.3,40000,2016,Q,B737,TPA,DEP,BWI,-1,0,294.159,121.833,538.143,215.292,40000,2529,-1,6190,40000,n/a,ZDC,7280,4940
5736,TRS94_697,65,72760,73400,54,72756,73404,0,167.867,105.433,345.7,339.733,24633,6566,Q,B712,ATL,DEP,RDU,-1,0,167.403,106.446,345.531,339.772,24454,6909,-1,73400,24633,n/a,ZDC,72800,72760
5737,TRS952_417,381,3140,6940,316,3140,6944,0,352.483,206.067,539.1,170.267,34000,2400,Q,B712,FLL,DEP,BWI,-1,0,352.143,206.438,538.458,171.347,34000,2642,-1,4910,34000,n/a,ZDC,6340,3180
5738,TRS953_516,289,56000,58880,239,55992,58884,0,281.701,210.433,512.634,185.666,37000,8666,Q,B737,BWI,ARR,FLL,-1,0,281.137,210.582,512.229,186.499,37000,8837,-1,-1,99900,n/a,ZJX,58280,56030
5739,TRS959_918,325,69740,72980,271,69732,72984,0,279.836,113.833,542.4,225.733,32000,3466,Q,B712,FLL,DEP,BWI,-1,0,279.346,114.305,542.219,226.7,32000,3757,-1,71370,32000,n/a,ZDC,72380,70280
5740,TRS95_317,123,54460,55680,101,54456,55680,0,176.6,83.598,348.1,264.166,25800,6700,Q,B712,RDU,ARR,ATL,-1,0,176.1,84.671,347.45,264.77,25347,6992,54930,-1,99900,n/a,ZJX,55080,54620
5741,TRS964_414,352,74560,78070,285,74556,78072,0,371.5,68.067,559.468,306.867,33000,2000,Q,B712,ACY,ARR,ATL,-1,0,371.461,69.219,558.838,307.655,33000,2000,76820,-1,99900,n/a,ZTL,77470,74900
5742,TRS965_881,340,81360,84750,280,81360,84756,0,385.067,72.95,555.6,369.05,30000,2200,Q,B712,ATL,DEP,ACY,-1,0,384.918,73.289,555.208,369.697,30000,2308,-1,83340,30000,n/a,ZDC,84150,81380
5743,TRS966_156,120,38920,40110,101,38916,40116,0,260.201,126.7,586.767,553.017,35000,11000,Q,B712,BWI,ARR,GRR,-1,0,259.515,127.489,586.608,553.17,35000,11000,-1,-1,99900,n/a,ZOB,39500,38930
5744,TRS966_667,329,45750,49030,275,45744,49032,0,295.25,199.55,536.401,170.15,34000,2450,Q,B712,FLL,DEP,BWI,-1,0,295.005,199.805,535.972,171.291,34000,2580,-1,47390,34000,n/a,ZDC,48430,45890
5745,TRS967_627,351,36060,39560,289,36060,39564,0,384.4,78.501,555.7,326.867,32000,1800,Q,B712,ATL,DEP,ACY,-1,0,384.375,79.61,555.275,327.234,32000,1917,-1,37620,32000,n/a,ZDC,38960,36080
5746,TRS968_118,348,6580,10050,287,6572,10052,0,386.435,87.866,552.335,296.6,35000,1533,Q,B712,ACY,ARR,ATL,-1,0,386.075,88.804,552.066,297.133,35000,1610,-1,-1,99900,n/a,ZDC,9450,6580
5747,TRS96_259,128,11380,12650,108,11372,12656,0,186.567,83.233,346.003,269.533,26766,2850,Q,B712,RDU,ARR,ATL,-1,0,186.32,83.989,345.596,269.831,26656,3055,-1,-1,99900,n/a,ZJX,12050,11590
5748,TRS97_203,83,38420,39240,70,38412,39240,0,166.734,84.5,345.7,333.7,26600,6266,Q,B712,ATL,DEP,RDU,-1,0,166.24,85.642,345.467,334.3,26458,6546,-1,39240,26600,n/a,ZDC,38640,38450
5749,TRS981_262,166,8480,10130,138,8480,10136,0,141.867,85.1,589.201,393.9,33000,13150,Q,B712,PIT,OVR,MCO,-1,0,141.683,85.2,588.421,395.125,33000,13345,9780,-1,99900,n/a,ZTL,9530,8580
5750,TRS982_372,171,56200,57900,143,56196,57900,0,144.5,91.4,594.8,396.033,33000,12600,Q,B712,PIT,OVR,MCO,-1,0,144.433,91.767,593.867,397.203,33000,12942,57650,-1,99900,n/a,ZTL,57300,56220
5751,TRS986_936,122,63330,64540,101,63324,64548,0,117,91.3,576.5,436.7,34000,17750,Q,B712,MCO,OVR,PIT,-1,0,117,91.45,575.655,437.575,34000,18006,-1,64080,32000,n/a,ZDC,64410,63330
5752,TRS988_061,121,76660,77860,100,76656,77868,0,415.5,303.567,629.633,524.634,32933,10066,Q,B712,PWM,DEP,BWI,-1,0,414.672,304.086,628.947,525.074,32784,10253,-1,77860,32933,n/a,ZDC,77260,76660
5753,TRS98_446,114,83130,84260,94,83124,84264,0,176.133,92.15,348.167,274.65,22850,8066,Q,B712,RDU,ARR,ATL,-1,0,175.744,93.084,347.536,274.926,22708,8279,-1,-1,99900,n/a,ZJX,83660,83200
5754,TRS994_146,159,52660,54240,132,52656,54240,0,138.6,84.7,577.2,393.699,39000,20000,Q,B737,PIT,OVR,MCO,-1,0,138.383,84.811,576.117,394.835,38911,20375,54190,-1,99900,n/a,ZTL,53640,52680
5755,TRS996_914,167,59850,61510,140,59844,61512,0,117.1,83.467,579.249,381.651,34000,17050,Q,B712,MCO,OVR,PIT,-1,0,117.086,83.678,578.2,383.01,34000,17318,-1,60710,32000,n/a,ZOB,60910,59940
5756,TRS998_142,166,80440,82090,137,80436,82092,0,121.567,84.633,583.968,390.131,34000,18100,Q,B712,MCO,OVR,PIT,-1,0,121.451,84.76,583.138,391.465,34000,18517,-1,81400,34000,n/a,ZOB,81490,80560
5757,TRS99_406,120,68260,69450,99,68256,69456,0,177.45,87.8,348.8,263,26833,7300,Q,B712,RDU,ARR,ATL,-1,0,177.022,88.737,348.39,263.593,26723,7463,68650,-1,99900,n/a,ZJX,68850,68400
5758,TSC241_264,348,79460,82930,290,79452,82932,0,225.233,161.4,605.633,160.1,37000,35000,Q,A310,CYYZ,UNK,TGPY,-1,0,225.131,161.519,604.398,161.051,37000,35000,-1,81030,37000,n/a,ZJX,82330,79500
5759,TSC664_277,327,58840,62100,270,58836,62100,0,413.868,327.6,648.901,286.8,35000,34000,Q,A310,MTPP,UNK,CYUL,-1,0,413.173,327.746,647.696,287.733,35000,34000,-1,61280,35000,n/a,ZNY,61500,59200
5760,TTT1501_867,58,16250,16820,47,16244,16820,0,565.1,517.9,328.6,328.4,34083,33000,Q,DC9,VFR,UNK,ABC,-1,0,564.392,518.526,328.6,328.4,34004,33000,-1,16470,34000,n/a,ZDC,16820,16250
5761,TTT1502_224,58,16250,16820,49,16244,16820,0,570.45,536.5,350.4,316.7,35000,35000,W,DC9,VFR,UNK,ABC,-1,0,570.051,537.25,349.965,317.383,35000,35000,-1,-1,99900,n/a,ZDC,16820,16250
5762,TTT1503_240,58,16250,16820,49,16244,16820,0,570.25,536.5,340.3,306.65,34000,34000,W,DC9,VFR,UNK,ABC,-1,0,569.891,537.283,339.567,307.034,34000,34000,-1,-1,99900,n/a,ZDC,16820,16250
5763,TTT20_444,46,15730,16180,39,15728,16184,0,568.9,513.067,368.067,350.883,59000,59000,U,DC9,VFR,UNK,ABC,-1,0,567.637,514.37,367.72,351.34,59000,59000,-1,-1,99900,n/a,ZDC,16180,15730
5764,UAL0860_083,279,33040,35820,230,33036,35820,0,420.385,247.4,517.6,259.966,38000,2300,Q,B772,IAD,UNK,SBGR,-1,0,418.316,247.461,517.242,261.063,38000,2308,-1,-1,99900,n/a,ZNY,35220,33560
